epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
11,66.1851,3.74579,4.00693,0,4.75551,4.15251,0.00062,0.125,0.00041,8e-05,0.00371,0.75,0.00567,0.00088,2.39627,4.06138,0,4.52242,4.12209,0.00077486,0.00077486,0.00077486
12,71.5593,3.51904,4.12808,0,4.31359,4.13883,0.00062,0.125,0.00041,8e-05,0.00371,0.75,0.00567,0.00088,2.39627,4.06138,0,4.52242,4.12209,0.000837634,0.000837634,0.000837634
13,76.9588,3.16572,3.47181,0,5.01477,4.1123,0.00089,0.1875,0.00064,0.00012,0.00355,0.75,0.00394,0.00078,2.38814,4.12128,0,4.49068,4.11086,0.000898824,0.000898824,0.000898824
14,82.3529,2.50954,4.0883,0,4.12623,4.05992,0.00089,0.1875,0.00064,0.00012,0.00355,0.75,0.00394,0.00078,2.38814,4.12128,0,4.49068,4.11086,0.00095843,0.00095843,0.00095843
15,87.9023,3.58778,4.19031,0,4.35964,4.10873,0.00089,0.1875,0.00063,0.0001,0.00354,0.75,0.00346,0.00067,2.37518,4.17648,0,4.45391,4.09989,0.00101645,0.00101645,0.00101645
16,93.4063,3.30482,3.90147,0,4.50774,4.06865,0.00089,0.1875,0.00063,0.0001,0.00354,0.75,0.00346,0.00067,2.37518,4.17648,0,4.45391,4.09989,0.00107289,0.00107289,0.00107289
17,98.9679,2.98757,4.59591,0,5.15123,4.11909,0.00089,0.1875,0.00063,0.0001,0.00354,0.75,0.00346,0.00067,2.37518,4.17648,0,4.45391,4.09989,0.00112774,0.00112774,0.00112774
18,105.186,3.1901,4.54733,0,4.53822,4.09139,0.00089,0.1875,0.0006,0.00011,0.00356,0.75,0.00528,0.00083,2.36278,4.30076,0,4.41107,4.09854,0.00118101,0.00118101,0.00118101
19,111.305,3.20686,3.82264,0,4.43793,4.05952,0.00089,0.1875,0.0006,0.00011,0.00356,0.75,0.00528,0.00083,2.36278,4.30076,0,4.41107,4.09854,0.0012327,0.0012327,0.0012327
20,116.796,2.75074,3.90945,0,4.16196,4.02662,0.00089,0.1875,0.0006,0.00011,0.00356,0.75,0.00528,0.00083,2.36278,4.30076,0,4.41107,4.09854,0.0012828,0.0012828,0.0012828
21,122.672,3.38545,3.44296,0,4.15172,3.97604,0.00089,0.1875,0.0006,0.00011,0.00356,0.75,0.00528,0.00083,2.36278,4.30076,0,4.41107,4.09854,0.00133132,0.00133132,0.00133132
22,128.513,2.90099,4.10179,0,3.94369,4.03768,0.0009,0.1875,0.00061,0.00016,0.00298,0.625,0.00336,0.00067,2.36648,4.45571,0,4.42309,4.11094,0.00137825,0.00137825,0.00137825
23,134.011,3.18602,3.33356,0,4.1844,3.99306,0.0009,0.1875,0.00061,0.00016,0.00298,0.625,0.00336,0.00067,2.36648,4.45571,0,4.42309,4.11094,0.0014236,0.0014236,0.0014236
24,139.499,2.95889,3.68306,0,4.14041,3.89353,0.0009,0.1875,0.00061,0.00016,0.00298,0.625,0.00336,0.00067,2.36648,4.45571,0,4.42309,4.11094,0.00146737,0.00146737,0.00146737
25,144.988,2.57057,4.21192,0,4.41905,3.93975,0.0009,0.1875,0.00061,0.00016,0.00298,0.625,0.00336,0.00067,2.36648,4.45571,0,4.42309,4.11094,0.00150955,0.00150955,0.00150955
26,150.54,3.13705,4.01627,0,4.5835,3.93827,0.00208,0.625,0.00173,0.00085,0.00271,0.8125,0.00496,0.00096,2.33273,4.1736,0,4.25276,4.03404,0.001505,0.001505,0.001505
27,156.076,2.95504,3.93179,0,4.35329,3.83399,0.00208,0.625,0.00173,0.00085,0.00271,0.8125,0.00496,0.00096,2.33273,4.1736,0,4.25276,4.03404,0.0014852,0.0014852,0.0014852
28,161.598,2.90712,3.6656,0,4.06998,3.89235,0.00208,0.625,0.00173,0.00085,0.00271,0.8125,0.00496,0.00096,2.33273,4.1736,0,4.25276,4.03404,0.0014654,0.0014654,0.0014654
29,167.151,3.13693,3.59373,0,4.02791,3.90747,0.00208,0.625,0.00173,0.00085,0.00271,0.8125,0.00496,0.00096,2.33273,4.1736,0,4.25276,4.03404,0.0014456,0.0014456,0.0014456
30,172.669,2.75701,3.31457,0,3.97241,3.90726,0.00211,0.625,0.00178,0.00076,0.00274,0.8125,0.0051,0.00102,2.35472,4.19451,0,4.17607,4.02706,0.0014258,0.0014258,0.0014258
31,178.156,2.97996,3.30523,0,4.03831,3.8044,0.00211,0.625,0.00178,0.00076,0.00274,0.8125,0.0051,0.00102,2.35472,4.19451,0,4.17607,4.02706,0.001406,0.001406,0.001406
32,183.641,2.92523,3.5976,0,4.28913,3.84612,0.00211,0.625,0.00178,0.00076,0.00274,0.8125,0.0051,0.00102,2.35472,4.19451,0,4.17607,4.02706,0.0013862,0.0013862,0.0013862
33,189.356,2.93358,4.00572,0,4.0311,3.67146,0.00211,0.625,0.00178,0.00076,0.00274,0.8125,0.0051,0.00102,2.35472,4.19451,0,4.17607,4.02706,0.0013664,0.0013664,0.0013664
34,194.85,3.11701,3.61674,0,4.44043,3.74303,0.0029,0.375,0.00202,0.00044,0.00338,0.4375,0.00246,0.00045,2.42996,4.47839,0,4.07554,4.10289,0.0013466,0.0013466,0.0013466
35,200.334,3.08997,3.83991,0,4.10178,3.57507,0.0029,0.375,0.00202,0.00044,0.00338,0.4375,0.00246,0.00045,2.42996,4.47839,0,4.07554,4.10289,0.0013268,0.0013268,0.0013268
36,205.782,2.99675,4.18935,0,4.18826,3.68378,0.0029,0.375,0.00202,0.00044,0.00338,0.4375,0.00246,0.00045,2.42996,4.47839,0,4.07554,4.10289,0.001307,0.001307,0.001307
37,211.274,2.71411,3.554,0,3.95133,3.64215,0.0029,0.375,0.00202,0.00044,0.00338,0.4375,0.00246,0.00045,2.42996,4.47839,0,4.07554,4.10289,0.0012872,0.0012872,0.0012872
38,216.782,2.82797,3.22052,0,3.59657,3.46254,0.00369,0.6875,0.00378,0.00163,0.00437,0.8125,0.00455,0.00098,2.36043,4.20786,0,3.93952,3.96272,0.0012674,0.0012674,0.0012674
39,222.301,2.71137,3.06693,0,3.77988,3.54386,0.00369,0.6875,0.00378,0.00163,0.00437,0.8125,0.00455,0.00098,2.36043,4.20786,0,3.93952,3.96272,0.0012476,0.0012476,0.0012476
40,227.818,3.04054,3.40866,0,3.96292,3.61415,0.00369,0.6875,0.00378,0.00163,0.00437,0.8125,0.00455,0.00098,2.36043,4.20786,0,3.93952,3.96272,0.0012278,0.0012278,0.0012278
41,233.324,2.56937,3.95058,0,3.96277,3.5263,0.00369,0.6875,0.00378,0.00163,0.00437,0.8125,0.00455,0.00098,2.36043,4.20786,0,3.93952,3.96272,0.001208,0.001208,0.001208
42,238.862,2.64343,3.37735,0,4.01171,3.5108,0.00243,0.6875,0.00689,0.00261,0.0031,0.875,0.00917,0.00293,2.24243,3.61799,0,3.8749,3.69362,0.0011882,0.0011882,0.0011882
43,244.475,2.9309,3.31781,0,3.45664,3.44115,0.00243,0.6875,0.00689,0.00261,0.0031,0.875,0.00917,0.00293,2.24243,3.61799,0,3.8749,3.69362,0.0011684,0.0011684,0.0011684
44,249.98,2.56705,3.24197,0,3.72495,3.36737,0.00243,0.6875,0.00689,0.00261,0.0031,0.875,0.00917,0.00293,2.24243,3.61799,0,3.8749,3.69362,0.0011486,0.0011486,0.0011486
45,255.497,2.84292,4.0193,0,3.83114,3.49038,0.00243,0.6875,0.00689,0.00261,0.0031,0.875,0.00917,0.00293,2.24243,3.61799,0,3.8749,3.69362,0.0011288,0.0011288,0.0011288
46,261.078,2.84877,2.96417,0,4.00477,3.52969,0.37166,0.1875,0.25869,0.06493,0.24777,0.125,0.18766,0.11661,2.35018,3.23453,0,4.06486,3.45897,0.001109,0.001109,0.001109
47,266.681,2.68871,3.65134,0,3.48444,3.3977,0.37166,0.1875,0.25869,0.06493,0.24777,0.125,0.18766,0.11661,2.35018,3.23453,0,4.06486,3.45897,0.0010892,0.0010892,0.0010892
48,272.242,2.72665,3.06342,0,3.41076,3.33205,0.37166,0.1875,0.25869,0.06493,0.24777,0.125,0.18766,0.11661,2.35018,3.23453,0,4.06486,3.45897,0.0010694,0.0010694,0.0010694
49,277.831,2.96656,3.56436,0,4.09121,3.38868,0.37166,0.1875,0.25869,0.06493,0.24777,0.125,0.18766,0.11661,2.35018,3.23453,0,4.06486,3.45897,0.0010496,0.0010496,0.0010496
50,283.424,2.6903,3.10414,0,4.10084,3.39798,0.23897,0.3125,0.2618,0.07634,0.32296,0.375,0.33398,0.17446,2.32103,2.98626,0,3.67484,3.2288,0.0010298,0.0010298,0.0010298
51,288.975,2.68699,3.56973,0,3.45256,3.22217,0.23897,0.3125,0.2618,0.07634,0.32296,0.375,0.33398,0.17446,2.32103,2.98626,0,3.67484,3.2288,0.00101,0.00101,0.00101
52,294.568,2.49585,2.89818,0,3.38593,3.31913,0.23897,0.3125,0.2618,0.07634,0.32296,0.375,0.33398,0.17446,2.32103,2.98626,0,3.67484,3.2288,0.0009902,0.0009902,0.0009902
53,300.156,3.1581,2.91897,0,3.64195,3.35344,0.23897,0.3125,0.2618,0.07634,0.32296,0.375,0.33398,0.17446,2.32103,2.98626,0,3.67484,3.2288,0.0009704,0.0009704,0.0009704
54,305.72,2.32668,2.60877,0,3.45129,3.24812,0.37796,0.375,0.35287,0.12926,0.31497,0.3125,0.36066,0.19343,2.20438,2.83414,0,3.23682,3.12452,0.0009506,0.0009506,0.0009506
55,311.237,2.70768,2.74444,0,3.37809,3.25878,0.37796,0.375,0.35287,0.12926,0.31497,0.3125,0.36066,0.19343,2.20438,2.83414,0,3.23682,3.12452,0.0009308,0.0009308,0.0009308
56,316.77,2.71225,3.25332,0,3.16489,3.1516,0.37796,0.375,0.35287,0.12926,0.31497,0.3125,0.36066,0.19343,2.20438,2.83414,0,3.23682,3.12452,0.000911,0.000911,0.000911
57,322.287,2.72629,2.62437,0,3.10531,3.30916,0.37796,0.375,0.35287,0.12926,0.31497,0.3125,0.36066,0.19343,2.20438,2.83414,0,3.23682,3.12452,0.0008912,0.0008912,0.0008912
58,327.843,2.47297,3.12464,0,3.20552,3.36983,0.35581,0.1875,0.20829,0.07316,0.18082,0.5,0.21954,0.12261,2.14381,2.76394,0,3.74841,3.08794,0.0008714,0.0008714,0.0008714
59,333.363,2.58769,3.31593,0,3.23262,3.10928,0.35581,0.1875,0.20829,0.07316,0.18082,0.5,0.21954,0.12261,2.14381,2.76394,0,3.74841,3.08794,0.0008516,0.0008516,0.0008516
60,338.883,2.98357,3.38535,0,3.92128,3.32838,0.35581,0.1875,0.20829,0.07316,0.18082,0.5,0.21954,0.12261,2.14381,2.76394,0,3.74841,3.08794,0.0008318,0.0008318,0.0008318
61,344.386,2.80913,2.5755,0,3.4975,3.28366,0.35581,0.1875,0.20829,0.07316,0.18082,0.5,0.21954,0.12261,2.14381,2.76394,0,3.74841,3.08794,0.000812,0.000812,0.000812
62,349.94,2.65104,2.79589,0,3.54473,3.13446,0.17499,0.5625,0.2602,0.08692,0.22556,0.5625,0.28939,0.17596,2.17586,2.85189,0,3.84398,3.05643,0.0007922,0.0007922,0.0007922
63,355.475,2.60047,2.91459,0,3.29789,3.1704,0.17499,0.5625,0.2602,0.08692,0.22556,0.5625,0.28939,0.17596,2.17586,2.85189,0,3.84398,3.05643,0.0007724,0.0007724,0.0007724
64,361.012,2.4596,2.97583,0,3.03921,2.97283,0.17499,0.5625,0.2602,0.08692,0.22556,0.5625,0.28939,0.17596,2.17586,2.85189,0,3.84398,3.05643,0.0007526,0.0007526,0.0007526
65,366.548,2.77617,3.15782,0,3.37819,3.02707,0.17499,0.5625,0.2602,0.08692,0.22556,0.5625,0.28939,0.17596,2.17586,2.85189,0,3.84398,3.05643,0.0007328,0.0007328,0.0007328
66,372.115,2.41608,2.99611,0,3.67056,2.95126,0.16175,0.3125,0.23406,0.08861,0.36606,0.3125,0.26021,0.15908,2.12756,2.86534,0,3.63912,2.90531,0.000713,0.000713,0.000713
67,377.621,2.39726,3.10723,0,3.23518,2.94762,0.16175,0.3125,0.23406,0.08861,0.36606,0.3125,0.26021,0.15908,2.12756,2.86534,0,3.63912,2.90531,0.0006932,0.0006932,0.0006932
68,383.12,2.37892,2.51043,0,3.16351,2.91391,0.16175,0.3125,0.23406,0.08861,0.36606,0.3125,0.26021,0.15908,2.12756,2.86534,0,3.63912,2.90531,0.0006734,0.0006734,0.0006734
69,388.651,2.42749,3.04123,0,3.2966,2.92984,0.16175,0.3125,0.23406,0.08861,0.36606,0.3125,0.26021,0.15908,2.12756,2.86534,0,3.63912,2.90531,0.0006536,0.0006536,0.0006536
70,394.191,2.6713,2.59784,0,3.4969,3.00629,0.40514,0.375,0.34248,0.14441,0.34952,0.4375,0.28553,0.13813,2.01071,2.7524,0,3.34546,2.76392,0.0006338,0.0006338,0.0006338
71,399.692,2.41949,2.82804,0,3.00036,2.89863,0.40514,0.375,0.34248,0.14441,0.34952,0.4375,0.28553,0.13813,2.01071,2.7524,0,3.34546,2.76392,0.000614,0.000614,0.000614
72,405.208,2.19699,2.42117,0,2.9319,2.78055,0.40514,0.375,0.34248,0.14441,0.34952,0.4375,0.28553,0.13813,2.01071,2.7524,0,3.34546,2.76392,0.0005942,0.0005942,0.0005942
73,410.713,2.10784,2.66046,0,3.35139,2.90306,0.40514,0.375,0.34248,0.14441,0.34952,0.4375,0.28553,0.13813,2.01071,2.7524,0,3.34546,2.76392,0.0005744,0.0005744,0.0005744
74,416.252,2.39229,2.81246,0,3.16871,2.96044,0.29203,0.5625,0.32674,0.16496,0.46833,0.5,0.38562,0.23012,1.87942,2.5422,0,2.93282,2.7291,0.0005546,0.0005546,0.0005546
75,421.774,2.22845,2.803,0,2.84385,2.82262,0.29203,0.5625,0.32674,0.16496,0.46833,0.5,0.38562,0.23012,1.87942,2.5422,0,2.93282,2.7291,0.0005348,0.0005348,0.0005348
76,427.401,2.65831,2.94627,0,3.21638,2.99229,0.29203,0.5625,0.32674,0.16496,0.46833,0.5,0.38562,0.23012,1.87942,2.5422,0,2.93282,2.7291,0.000515,0.000515,0.000515
77,433.319,2.02133,2.25392,0,4.27051,2.95256,0.29203,0.5625,0.32674,0.16496,0.46833,0.5,0.38562,0.23012,1.87942,2.5422,0,2.93282,2.7291,0.0004952,0.0004952,0.0004952
78,439.61,2.70575,3.1185,0,3.48566,3.04801,0.33288,0.375,0.33248,0.17332,0.52237,0.54754,0.40597,0.23505,1.81667,2.4878,0,2.80353,2.71737,0.0004754,0.0004754,0.0004754
79,445.427,2.23348,2.40618,0,2.71866,2.84687,0.33288,0.375,0.33248,0.17332,0.52237,0.54754,0.40597,0.23505,1.81667,2.4878,0,2.80353,2.71737,0.0004556,0.0004556,0.0004556
80,450.88,2.59549,3.26106,0,3.627,2.864,0.33288,0.375,0.33248,0.17332,0.52237,0.54754,0.40597,0.23505,1.81667,2.4878,0,2.80353,2.71737,0.0004358,0.0004358,0.0004358
81,456.323,2.31614,2.40608,0,2.88584,2.82576,0.33288,0.375,0.33248,0.17332,0.52237,0.54754,0.40597,0.23505,1.81667,2.4878,0,2.80353,2.71737,0.000416,0.000416,0.000416
82,462.104,2.10814,2.28497,0,2.59947,2.83274,0.36342,0.375,0.38464,0.19185,0.40306,0.5625,0.43709,0.27354,1.82197,2.46144,0,2.79669,2.7076,0.0003962,0.0003962,0.0003962
83,468.522,2.23194,2.58916,0,2.5339,2.72357,0.36342,0.375,0.38464,0.19185,0.40306,0.5625,0.43709,0.27354,1.82197,2.46144,0,2.79669,2.7076,0.0003764,0.0003764,0.0003764
84,474.048,2.35062,2.73658,0,2.76081,2.84073,0.36342,0.375,0.38464,0.19185,0.40306,0.5625,0.43709,0.27354,1.82197,2.46144,0,2.79669,2.7076,0.0003566,0.0003566,0.0003566
85,479.598,2.50483,2.84839,0,3.41692,2.89569,0.36342,0.375,0.38464,0.19185,0.40306,0.5625,0.43709,0.27354,1.82197,2.46144,0,2.79669,2.7076,0.0003368,0.0003368,0.0003368
86,485.128,2.74621,2.64046,0,2.95336,2.97502,0.44192,0.625,0.44977,0.20507,0.37534,0.6875,0.45545,0.28499,1.85563,2.48226,0,2.74853,2.69012,0.000317,0.000317,0.000317
87,490.644,2.30785,2.35722,0,2.84732,2.75846,0.44192,0.625,0.44977,0.20507,0.37534,0.6875,0.45545,0.28499,1.85563,2.48226,0,2.74853,2.69012,0.0002972,0.0002972,0.0002972
88,496.162,2.33288,2.67366,0,2.64716,2.75188,0.44192,0.625,0.44977,0.20507,0.37534,0.6875,0.45545,0.28499,1.85563,2.48226,0,2.74853,2.69012,0.0002774,0.0002774,0.0002774
89,501.699,2.76482,2.45394,0,3.35057,2.95233,0.44192,0.625,0.44977,0.20507,0.37534,0.6875,0.45545,0.28499,1.85563,2.48226,0,2.74853,2.69012,0.0002576,0.0002576,0.0002576
90,507.242,2.40884,2.32642,0,2.74143,2.89417,0.37962,0.625,0.43455,0.21433,0.46819,0.5,0.47552,0.30348,1.86112,2.43223,0,2.73601,2.62879,0.0002378,0.0002378,0.0002378
91,512.919,2.22692,2.46973,0,3.92618,2.75643,0.37962,0.625,0.43455,0.21433,0.46819,0.5,0.47552,0.30348,1.86112,2.43223,0,2.73601,2.62879,0.000218,0.000218,0.000218
92,518.437,2.13175,2.52411,0,3.72584,2.61871,0.37962,0.625,0.43455,0.21433,0.46819,0.5,0.47552,0.30348,1.86112,2.43223,0,2.73601,2.62879,0.0001982,0.0001982,0.0001982
93,523.925,2.00379,2.424,0,3.32432,2.65961,0.37962,0.625,0.43455,0.21433,0.46819,0.5,0.47552,0.30348,1.86112,2.43223,0,2.73601,2.62879,0.0001784,0.0001784,0.0001784
94,529.476,2.16776,2.70973,0,3.56341,2.53354,0.36364,0.625,0.46506,0.20704,0.49232,0.5,0.46785,0.29595,1.87623,2.42868,0,2.72148,2.597,0.0001586,0.0001586,0.0001586
95,534.958,1.90082,2.24315,0,3.29713,2.53498,0.36364,0.625,0.46506,0.20704,0.49232,0.5,0.46785,0.29595,1.87623,2.42868,0,2.72148,2.597,0.0001388,0.0001388,0.0001388
96,540.427,2.09496,2.17603,0,3.25346,2.60374,0.36364,0.625,0.46506,0.20704,0.49232,0.5,0.46785,0.29595,1.87623,2.42868,0,2.72148,2.597,0.000119,0.000119,0.000119
97,545.888,2.04233,2.88939,0,3.29555,2.53928,0.36364,0.625,0.46506,0.20704,0.49232,0.5,0.46785,0.29595,1.87623,2.42868,0,2.72148,2.597,9.92e-05,9.92e-05,9.92e-05
98,551.408,2.16048,2.43753,0,3.33764,2.71881,0.32676,0.8125,0.47089,0.20635,0.28796,0.5,0.45658,0.28439,1.86805,2.42718,0,2.71374,2.57383,7.94e-05,7.94e-05,7.94e-05
99,556.899,2.08555,2.31161,0,3.38129,2.72941,0.32676,0.8125,0.47089,0.20635,0.28796,0.5,0.45658,0.28439,1.86805,2.42718,0,2.71374,2.57383,5.96e-05,5.96e-05,5.96e-05
100,562.401,1.97116,2.40089,0,3.17751,2.74087,0.32676,0.8125,0.47089,0.20635,0.28796,0.5,0.45658,0.28439,1.86805,2.42718,0,2.71374,2.57383,3.98e-05,3.98e-05,3.98e-05
