epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,191.068,3.20792,3.62194,0,4.16181,3.97516,0.00091,0.1875,0.00061,0.00017,0.00364,0.75,0.00393,0.0009,2.42554,4.39722,0,4.55867,4.11398,0.0014456,0.0014456,0.0014456
30,197.149,2.69323,3.40873,0,4.14104,3.91689,0.00085,0.1875,0.00066,0.0002,0.00367,0.8125,0.00545,0.001,2.39852,4.2972,0,4.26018,4.0554,0.0014258,0.0014258,0.0014258
31,203.209,2.95025,3.51963,0,4.27266,3.92134,0.00085,0.1875,0.00066,0.0002,0.00367,0.8125,0.00545,0.001,2.39852,4.2972,0,4.26018,4.0554,0.001406,0.001406,0.001406
32,209.335,2.87819,3.89252,0,4.32407,3.87477,0.00085,0.1875,0.00066,0.0002,0.00367,0.8125,0.00545,0.001,2.39852,4.2972,0,4.26018,4.0554,0.0013862,0.0013862,0.0013862
33,215.408,2.86788,4.27375,0,4.16371,3.77956,0.00085,0.1875,0.00066,0.0002,0.00367,0.8125,0.00545,0.001,2.39852,4.2972,0,4.26018,4.0554,0.0013664,0.0013664,0.0013664
34,221.534,3.14485,3.82785,0,4.56133,3.80189,0.00171,0.5,0.00147,0.00068,0.00299,0.875,0.00762,0.00163,2.2839,4.21751,0,4.11843,3.99858,0.0013466,0.0013466,0.0013466
35,227.721,3.09119,4.01732,0,4.28944,3.66098,0.00171,0.5,0.00147,0.00068,0.00299,0.875,0.00762,0.00163,2.2839,4.21751,0,4.11843,3.99858,0.0013268,0.0013268,0.0013268
36,233.849,2.7527,4.44141,0,4.40541,3.66434,0.00171,0.5,0.00147,0.00068,0.00299,0.875,0.00762,0.00163,2.2839,4.21751,0,4.11843,3.99858,0.001307,0.001307,0.001307
37,239.999,2.65939,3.95337,0,4.15238,3.6746,0.00171,0.5,0.00147,0.00068,0.00299,0.875,0.00762,0.00163,2.2839,4.21751,0,4.11843,3.99858,0.0012872,0.0012872,0.0012872
38,246.157,2.84334,3.5104,0,3.97931,3.60172,0.00187,0.5625,0.00254,0.00082,0.00271,0.8125,0.00866,0.00265,2.21522,3.93456,0,4.24307,3.81735,0.0012674,0.0012674,0.0012674
39,252.26,2.58443,3.23426,0,4.00408,3.59341,0.00187,0.5625,0.00254,0.00082,0.00271,0.8125,0.00866,0.00265,2.21522,3.93456,0,4.24307,3.81735,0.0012476,0.0012476,0.0012476
40,258.382,2.88454,3.74759,0,4.01658,3.64241,0.00187,0.5625,0.00254,0.00082,0.00271,0.8125,0.00866,0.00265,2.21522,3.93456,0,4.24307,3.81735,0.0012278,0.0012278,0.0012278
41,264.496,2.61364,4.16171,0,4.15136,3.61128,0.00187,0.5625,0.00254,0.00082,0.00271,0.8125,0.00866,0.00265,2.21522,3.93456,0,4.24307,3.81735,0.001208,0.001208,0.001208
42,270.625,2.96933,4.04178,0,4.27171,3.64149,0.00229,0.6875,0.00781,0.00199,0.00292,0.875,0.01004,0.00285,2.04643,3.74995,0,4.24616,3.70442,0.0011882,0.0011882,0.0011882
43,276.722,2.83251,3.27039,0,3.86351,3.42473,0.00229,0.6875,0.00781,0.00199,0.00292,0.875,0.01004,0.00285,2.04643,3.74995,0,4.24616,3.70442,0.0011684,0.0011684,0.0011684
44,282.812,2.58087,3.43508,0,3.8979,3.4215,0.00229,0.6875,0.00781,0.00199,0.00292,0.875,0.01004,0.00285,2.04643,3.74995,0,4.24616,3.70442,0.0011486,0.0011486,0.0011486
45,288.964,2.73758,4.00429,0,3.9502,3.43071,0.00229,0.6875,0.00781,0.00199,0.00292,0.875,0.01004,0.00285,2.04643,3.74995,0,4.24616,3.70442,0.0011288,0.0011288,0.0011288
46,295.139,2.75838,3.34943,0,4.29201,3.5709,0.0025,0.75,0.09806,0.02747,0.00292,0.875,0.10727,0.02699,2.21894,3.28234,0,5.22971,3.56264,0.001109,0.001109,0.001109
47,301.504,2.76324,3.8887,0,3.92868,3.48028,0.0025,0.75,0.09806,0.02747,0.00292,0.875,0.10727,0.02699,2.21894,3.28234,0,5.22971,3.56264,0.0010892,0.0010892,0.0010892
48,307.632,2.49743,3.68005,0,3.86917,3.38389,0.0025,0.75,0.09806,0.02747,0.00292,0.875,0.10727,0.02699,2.21894,3.28234,0,5.22971,3.56264,0.0010694,0.0010694,0.0010694
49,313.767,2.78454,3.8773,0,4.45656,3.45681,0.0025,0.75,0.09806,0.02747,0.00292,0.875,0.10727,0.02699,2.21894,3.28234,0,5.22971,3.56264,0.0010496,0.0010496,0.0010496
50,319.957,2.68086,3.32472,0,4.14438,3.44973,0.01896,0.75,0.16222,0.06507,0.02054,0.8125,0.27356,0.10912,2.1845,3.26353,0,4.32781,3.41877,0.0010298,0.0010298,0.0010298
51,326.083,2.55958,4.09915,0,3.78463,3.27143,0.01896,0.75,0.16222,0.06507,0.02054,0.8125,0.27356,0.10912,2.1845,3.26353,0,4.32781,3.41877,0.00101,0.00101,0.00101
52,332.179,2.40677,3.14424,0,3.69107,3.38516,0.01896,0.75,0.16222,0.06507,0.02054,0.8125,0.27356,0.10912,2.1845,3.26353,0,4.32781,3.41877,0.0009902,0.0009902,0.0009902
53,338.342,2.98851,3.52508,0,4.04193,3.34412,0.01896,0.75,0.16222,0.06507,0.02054,0.8125,0.27356,0.10912,2.1845,3.26353,0,4.32781,3.41877,0.0009704,0.0009704,0.0009704
54,344.508,2.31083,2.9097,0,3.96461,3.39291,0.59172,0.125,0.16901,0.04797,0.46964,0.25,0.30493,0.135,2.11988,3.23091,0,3.91368,3.2102,0.0009506,0.0009506,0.0009506
55,350.691,2.45733,3.01761,0,3.7263,3.22291,0.59172,0.125,0.16901,0.04797,0.46964,0.25,0.30493,0.135,2.11988,3.23091,0,3.91368,3.2102,0.0009308,0.0009308,0.0009308
56,356.819,2.58072,3.47052,0,3.56187,3.16676,0.59172,0.125,0.16901,0.04797,0.46964,0.25,0.30493,0.135,2.11988,3.23091,0,3.91368,3.2102,0.000911,0.000911,0.000911
57,362.928,2.61743,2.8114,0,3.50623,3.30217,0.59172,0.125,0.16901,0.04797,0.46964,0.25,0.30493,0.135,2.11988,3.23091,0,3.91368,3.2102,0.0008912,0.0008912,0.0008912
58,369.051,2.33727,3.47308,0,3.67904,3.27453,0.3509,0.1875,0.12306,0.04701,0.32149,0.3125,0.25091,0.10493,2.06794,3.18604,0,3.82142,3.14214,0.0008714,0.0008714,0.0008714
59,375.1,2.71387,3.46928,0,3.60082,3.28485,0.3509,0.1875,0.12306,0.04701,0.32149,0.3125,0.25091,0.10493,2.06794,3.18604,0,3.82142,3.14214,0.0008516,0.0008516,0.0008516
60,381.169,2.79322,3.68325,0,4.20066,3.29933,0.3509,0.1875,0.12306,0.04701,0.32149,0.3125,0.25091,0.10493,2.06794,3.18604,0,3.82142,3.14214,0.0008318,0.0008318,0.0008318
61,387.267,2.77848,2.99099,0,3.97867,3.29827,0.3509,0.1875,0.12306,0.04701,0.32149,0.3125,0.25091,0.10493,2.06794,3.18604,0,3.82142,3.14214,0.000812,0.000812,0.000812
62,393.347,2.54503,2.88568,0,3.7653,3.16228,0.14389,0.3125,0.11577,0.05467,0.21442,0.375,0.2529,0.09158,1.96786,3.18431,0,3.69473,3.03877,0.0007922,0.0007922,0.0007922
63,399.376,2.54038,3.39151,0,3.52875,3.28674,0.14389,0.3125,0.11577,0.05467,0.21442,0.375,0.2529,0.09158,1.96786,3.18431,0,3.69473,3.03877,0.0007724,0.0007724,0.0007724
64,405.438,2.40534,3.66623,0,3.39305,3.00229,0.14389,0.3125,0.11577,0.05467,0.21442,0.375,0.2529,0.09158,1.96786,3.18431,0,3.69473,3.03877,0.0007526,0.0007526,0.0007526
65,411.736,2.64228,3.40854,0,3.93339,3.10673,0.14389,0.3125,0.11577,0.05467,0.21442,0.375,0.2529,0.09158,1.96786,3.18431,0,3.69473,3.03877,0.0007328,0.0007328,0.0007328
66,417.82,2.35428,3.24979,0,3.99047,3.0505,0.30427,0.125,0.17876,0.09167,0.21256,0.375,0.28551,0.1071,1.87973,3.20536,0,3.46441,2.96393,0.000713,0.000713,0.000713
67,423.892,2.34095,3.20856,0,3.46284,3.01666,0.30427,0.125,0.17876,0.09167,0.21256,0.375,0.28551,0.1071,1.87973,3.20536,0,3.46441,2.96393,0.0006932,0.0006932,0.0006932
68,429.954,2.40205,2.91366,0,3.33,3.00625,0.30427,0.125,0.17876,0.09167,0.21256,0.375,0.28551,0.1071,1.87973,3.20536,0,3.46441,2.96393,0.0006734,0.0006734,0.0006734
69,436.117,2.41029,3.32091,0,3.44197,2.94971,0.30427,0.125,0.17876,0.09167,0.21256,0.375,0.28551,0.1071,1.87973,3.20536,0,3.46441,2.96393,0.0006536,0.0006536,0.0006536
70,442.281,2.69443,2.92521,0,3.69856,3.12873,0.20588,0.375,0.19102,0.10741,0.23096,0.375,0.26183,0.11144,1.93452,3.18985,0,3.43067,2.9428,0.0006338,0.0006338,0.0006338
71,448.418,2.56084,3.07927,0,3.26334,2.99369,0.20588,0.375,0.19102,0.10741,0.23096,0.375,0.26183,0.11144,1.93452,3.18985,0,3.43067,2.9428,0.000614,0.000614,0.000614
72,454.488,2.23432,2.74749,0,3.32823,2.9762,0.20588,0.375,0.19102,0.10741,0.23096,0.375,0.26183,0.11144,1.93452,3.18985,0,3.43067,2.9428,0.0005942,0.0005942,0.0005942
73,460.562,2.40739,2.89289,0,3.70535,3.07984,0.20588,0.375,0.19102,0.10741,0.23096,0.375,0.26183,0.11144,1.93452,3.18985,0,3.43067,2.9428,0.0005744,0.0005744,0.0005744
74,466.719,2.53659,3.05058,0,3.62778,3.13354,0.13465,0.5,0.1266,0.06815,0.48602,0.23777,0.22666,0.09785,1.96336,3.1337,0,3.67417,2.90532,0.0005546,0.0005546,0.0005546
75,472.791,2.25084,3.20726,0,3.063,2.91478,0.13465,0.5,0.1266,0.06815,0.48602,0.23777,0.22666,0.09785,1.96336,3.1337,0,3.67417,2.90532,0.0005348,0.0005348,0.0005348
76,478.861,2.59457,3.22863,0,3.42808,3.07272,0.13465,0.5,0.1266,0.06815,0.48602,0.23777,0.22666,0.09785,1.96336,3.1337,0,3.67417,2.90532,0.000515,0.000515,0.000515
77,484.964,2.21666,2.71292,0,4.55261,3.19315,0.13465,0.5,0.1266,0.06815,0.48602,0.23777,0.22666,0.09785,1.96336,3.1337,0,3.67417,2.90532,0.0004952,0.0004952,0.0004952
78,491.019,2.62861,3.03041,0,3.52773,3.02943,0.23024,0.1875,0.15672,0.08153,0.54349,0.25,0.25833,0.11044,1.91698,3.06765,0,3.62525,2.86175,0.0004754,0.0004754,0.0004754
79,497.111,2.13721,2.84388,0,3.10774,2.85127,0.23024,0.1875,0.15672,0.08153,0.54349,0.25,0.25833,0.11044,1.91698,3.06765,0,3.62525,2.86175,0.0004556,0.0004556,0.0004556
80,503.172,2.51481,3.54453,0,3.64577,2.83258,0.23024,0.1875,0.15672,0.08153,0.54349,0.25,0.25833,0.11044,1.91698,3.06765,0,3.62525,2.86175,0.0004358,0.0004358,0.0004358
81,509.206,2.19372,3.05862,0,3.08033,2.82082,0.23024,0.1875,0.15672,0.08153,0.54349,0.25,0.25833,0.11044,1.91698,3.06765,0,3.62525,2.86175,0.000416,0.000416,0.000416
82,515.271,2.18717,2.54851,0,2.90655,2.92545,0.36167,0.375,0.29677,0.14248,0.42275,0.4375,0.42501,0.19034,1.9136,3.03678,0,3.25115,2.84785,0.0003962,0.0003962,0.0003962
83,521.322,2.14621,3.07232,0,2.91777,2.801,0.36167,0.375,0.29677,0.14248,0.42275,0.4375,0.42501,0.19034,1.9136,3.03678,0,3.25115,2.84785,0.0003764,0.0003764,0.0003764
84,527.477,2.53497,3.11387,0,3.11489,2.96505,0.36167,0.375,0.29677,0.14248,0.42275,0.4375,0.42501,0.19034,1.9136,3.03678,0,3.25115,2.84785,0.0003566,0.0003566,0.0003566
85,533.581,2.37796,3.03384,0,3.54141,2.97707,0.36167,0.375,0.29677,0.14248,0.42275,0.4375,0.42501,0.19034,1.9136,3.03678,0,3.25115,2.84785,0.0003368,0.0003368,0.0003368
86,539.68,2.72396,3.08451,0,3.35584,3.00686,0.39092,0.375,0.31189,0.1594,0.55129,0.4375,0.47438,0.20863,1.92482,3.01294,0,3.1829,2.83651,0.000317,0.000317,0.000317
87,546.257,2.33059,2.74425,0,3.07483,2.83469,0.39092,0.375,0.31189,0.1594,0.55129,0.4375,0.47438,0.20863,1.92482,3.01294,0,3.1829,2.83651,0.0002972,0.0002972,0.0002972
88,552.713,2.31358,3.3339,0,2.97606,2.85579,0.39092,0.375,0.31189,0.1594,0.55129,0.4375,0.47438,0.20863,1.92482,3.01294,0,3.1829,2.83651,0.0002774,0.0002774,0.0002774
89,558.746,2.80771,2.72358,0,3.32113,3.00559,0.39092,0.375,0.31189,0.1594,0.55129,0.4375,0.47438,0.20863,1.92482,3.01294,0,3.1829,2.83651,0.0002576,0.0002576,0.0002576
90,564.84,2.46358,2.8478,0,3.0052,2.99768,0.35057,0.3125,0.34242,0.19486,0.63,0.4375,0.47965,0.21727,1.88757,3.02873,0,3.04179,2.78264,0.0002378,0.0002378,0.0002378
91,570.946,2.15134,2.70758,0,4.03882,2.75349,0.35057,0.3125,0.34242,0.19486,0.63,0.4375,0.47965,0.21727,1.88757,3.02873,0,3.04179,2.78264,0.000218,0.000218,0.000218
92,576.978,2.0989,3.12407,0,3.87951,2.75148,0.35057,0.3125,0.34242,0.19486,0.63,0.4375,0.47965,0.21727,1.88757,3.02873,0,3.04179,2.78264,0.0001982,0.0001982,0.0001982
93,582.979,1.99359,3.0816,0,3.68786,2.64636,0.35057,0.3125,0.34242,0.19486,0.63,0.4375,0.47965,0.21727,1.88757,3.02873,0,3.04179,2.78264,0.0001784,0.0001784,0.0001784
94,589.104,2.04283,3.27006,0,4.15171,2.65183,0.30843,0.5,0.36317,0.1857,0.8064,0.4375,0.52844,0.23185,1.91448,3.01752,0,3.09849,2.76039,0.0001586,0.0001586,0.0001586
95,595.18,1.92777,2.77631,0,3.69818,2.58682,0.30843,0.5,0.36317,0.1857,0.8064,0.4375,0.52844,0.23185,1.91448,3.01752,0,3.09849,2.76039,0.0001388,0.0001388,0.0001388
96,601.222,1.95215,2.75752,0,3.81826,2.67237,0.30843,0.5,0.36317,0.1857,0.8064,0.4375,0.52844,0.23185,1.91448,3.01752,0,3.09849,2.76039,0.000119,0.000119,0.000119
97,607.212,2.1554,3.33702,0,3.78089,2.82793,0.30843,0.5,0.36317,0.1857,0.8064,0.4375,0.52844,0.23185,1.91448,3.01752,0,3.09849,2.76039,9.92e-05,9.92e-05,9.92e-05
98,613.234,2.06093,2.91854,0,3.61703,2.78484,0.40581,0.4375,0.39443,0.19433,0.8416,0.4375,0.54964,0.23781,1.93771,3.01794,0,3.12423,2.75499,7.94e-05,7.94e-05,7.94e-05
99,619.178,1.98306,2.82081,0,3.47617,2.68445,0.40581,0.4375,0.39443,0.19433,0.8416,0.4375,0.54964,0.23781,1.93771,3.01794,0,3.12423,2.75499,5.96e-05,5.96e-05,5.96e-05
100,625.181,2.01439,3.0404,0,3.92791,2.86956,0.40581,0.4375,0.39443,0.19433,0.8416,0.4375,0.54964,0.23781,1.93771,3.01794,0,3.12423,2.75499,3.98e-05,3.98e-05,3.98e-05
