epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,1020.51,1.49101,2.60027,0,1.0972,1.53577,0.93708,0.99291,0.98169,0.59868,0.85006,0.90127,0.83736,0.32747,1.32546,2.69754,0,0.78371,1.4862,0.0017228,0.0017228,0.0017228
16,1088.05,1.44236,2.53995,0,1.01724,1.50374,0.92006,0.94438,0.96844,0.57522,0.89062,0.88205,0.88916,0.35689,1.37183,2.60437,0,0.83633,1.49881,0.001703,0.001703,0.001703
17,1155.27,1.43509,2.49784,0,1.0695,1.51778,0.95254,0.95385,0.9831,0.61068,0.91326,0.8639,0.89349,0.41175,1.29309,2.47839,0,0.74366,1.4536,0.0016832,0.0016832,0.0016832
18,1222.57,1.47181,2.37358,0,1.03588,1.53009,0.917,0.9632,0.9653,0.59265,0.8907,0.91282,0.90721,0.43915,1.35118,2.32182,0,0.75598,1.48809,0.0016634,0.0016634,0.0016634
19,1289.95,1.46743,2.46811,0,1.01643,1.46785,0.9595,0.97185,0.98054,0.62487,0.9072,0.9024,0.90589,0.38633,1.26245,2.41758,0,0.75705,1.42118,0.0016436,0.0016436,0.0016436
20,1357.37,1.35668,2.39691,0,0.97722,1.4647,0.92527,0.95237,0.97396,0.59955,0.88051,0.90696,0.87994,0.40874,1.32654,2.2986,0,0.76177,1.47301,0.0016238,0.0016238,0.0016238
21,1426.65,1.35827,2.2533,0,0.95921,1.42321,0.9673,0.95385,0.98593,0.62463,0.92658,0.91282,0.91422,0.48192,1.27453,2.10611,0,0.73475,1.41457,0.001604,0.001604,0.001604
22,1495.1,1.37502,2.41673,0,0.96693,1.46601,0.9395,0.95567,0.97559,0.63908,0.90744,0.90498,0.8929,0.41312,1.2269,2.30851,0,0.73426,1.39495,0.0015842,0.0015842,0.0015842
23,1563.4,1.36246,2.45544,0,0.93893,1.42956,0.91504,0.93333,0.962,0.57946,0.86168,0.87692,0.86855,0.33371,1.36762,2.58952,0,0.84109,1.52588,0.0015644,0.0015644,0.0015644
24,1631.53,1.31802,2.32347,0,0.93209,1.4209,0.95869,0.97949,0.98714,0.65417,0.91736,0.90256,0.91147,0.42445,1.22002,2.3828,0,0.6942,1.37511,0.0015446,0.0015446,0.0015446
25,1700.3,1.32895,2.31106,0,0.94517,1.42325,0.95973,0.97436,0.98409,0.65394,0.90172,0.91282,0.89704,0.39558,1.1961,2.4319,0,0.66263,1.36299,0.0015248,0.0015248,0.0015248
26,1768.19,1.34324,2.59599,0,0.94004,1.42116,0.95918,0.98974,0.98779,0.66445,0.92951,0.93846,0.93595,0.4898,1.18785,2.12555,0,0.67625,1.36184,0.001505,0.001505,0.001505
27,1835.48,1.30674,2.46236,0,0.90675,1.4119,0.95552,0.99157,0.99278,0.64809,0.90613,0.94052,0.92915,0.35989,1.18377,2.59708,0,0.66396,1.35801,0.0014852,0.0014852,0.0014852
28,1902.9,1.28397,2.05556,0,0.93371,1.43086,0.96231,0.98462,0.98775,0.6787,0.90701,0.92821,0.90812,0.43962,1.10849,2.22044,0,0.626,1.30439,0.0014654,0.0014654,0.0014654
29,1970.22,1.31506,2.39339,0,0.87267,1.40194,0.95887,0.98462,0.98819,0.66828,0.90886,0.93333,0.92406,0.40572,1.17454,2.34052,0,0.62924,1.35085,0.0014456,0.0014456,0.0014456
30,2037.52,1.3467,2.29681,0,0.92703,1.43508,0.96306,0.97436,0.99241,0.65374,0.91723,0.92821,0.92974,0.45603,1.18733,2.22994,0,0.61796,1.35228,0.0014258,0.0014258,0.0014258
31,2104.93,1.34686,2.21045,0,0.90188,1.41388,0.97712,0.94359,0.98757,0.62932,0.92301,0.89231,0.91544,0.41261,1.24977,2.3907,0,0.68587,1.40093,0.001406,0.001406,0.001406
32,2172.26,1.29609,2.37755,0,0.93554,1.42507,0.96919,0.96777,0.99009,0.66547,0.91779,0.916,0.92307,0.33322,1.18736,2.55971,0,0.65843,1.36187,0.0013862,0.0013862,0.0013862
33,2239.86,1.35178,2.40618,0,0.90385,1.42014,0.98448,0.97612,0.99011,0.69261,0.93799,0.93081,0.91839,0.37817,1.08757,2.33558,0,0.60694,1.29932,0.0013664,0.0013664,0.0013664
34,2307.26,1.25194,2.21991,0,0.82264,1.36415,0.97951,0.9808,0.99175,0.69048,0.92319,0.92457,0.89839,0.36592,1.09621,2.42561,0,0.60321,1.29699,0.0013466,0.0013466,0.0013466
35,2374.48,1.22855,2.1617,0,0.86274,1.37381,0.96973,0.98569,0.99115,0.68834,0.91928,0.93441,0.91094,0.36633,1.09637,2.44071,0,0.59381,1.29021,0.0013268,0.0013268,0.0013268
36,2442.37,1.17394,2.0405,0,0.81639,1.31988,0.97967,0.98862,0.99164,0.70025,0.92382,0.93281,0.91383,0.42202,1.07281,2.30636,0,0.57202,1.2863,0.001307,0.001307,0.001307
37,2509.59,1.21346,2.28909,0,0.79368,1.33543,0.96502,0.99026,0.99208,0.66676,0.91005,0.93395,0.91641,0.42595,1.13942,2.32863,0,0.58758,1.32964,0.0012872,0.0012872,0.0012872
38,2577.29,1.16613,2.17848,0,0.79704,1.30253,0.97455,0.9818,0.99067,0.69333,0.89317,0.90036,0.89595,0.31366,1.1042,2.66118,0,0.56972,1.30362,0.0012674,0.0012674,0.0012674
39,2644.46,1.24093,2.06515,0,0.78071,1.37578,0.95987,0.98133,0.98903,0.69863,0.88884,0.91282,0.89723,0.3252,1.0741,2.58058,0,0.5872,1.26339,0.0012476,0.0012476,0.0012476
40,2712.07,1.20304,2.08047,0,0.82702,1.32495,0.94866,0.98974,0.9867,0.71728,0.89926,0.92308,0.90291,0.37654,1.01776,2.47872,0,0.56704,1.21424,0.0012278,0.0012278,0.0012278
41,2779.49,1.1745,2.14974,0,0.79332,1.32606,0.94255,0.98974,0.98826,0.71485,0.9327,0.92389,0.92463,0.40504,1.00851,2.464,0,0.58076,1.22718,0.001208,0.001208,0.001208
42,2847.08,1.11259,2.15071,0,0.76582,1.28146,0.95987,0.98121,0.99238,0.73369,0.92382,0.93846,0.92645,0.40743,0.98482,2.43438,0,0.56377,1.20094,0.0011882,0.0011882,0.0011882
43,2914.24,1.21494,2.08653,0,0.7794,1.34593,0.98474,0.99275,0.99302,0.71253,0.93388,0.94159,0.9307,0.459,1.03493,2.26811,0,0.55097,1.22557,0.0011684,0.0011684,0.0011684
44,2981.71,1.19801,2.11541,0,0.79607,1.34877,0.98878,0.99487,0.99042,0.71288,0.94288,0.94872,0.92643,0.44781,1.03611,2.28491,0,0.5321,1.23314,0.0011486,0.0011486,0.0011486
45,3048.97,1.1504,2.18978,0,0.77119,1.30784,0.98984,0.99916,0.991,0.72237,0.93904,0.94789,0.92257,0.46264,1.00795,2.13257,0,0.51842,1.21557,0.0011288,0.0011288,0.0011288
46,3116.31,1.07733,2.23326,0,0.69735,1.24543,0.98919,0.99487,0.99062,0.71137,0.93358,0.93705,0.91873,0.47046,1.01831,2.14544,0,0.53186,1.22969,0.001109,0.001109,0.001109
47,3183.86,1.14629,2.05362,0,0.75809,1.28574,0.99484,0.98806,0.99269,0.72217,0.93805,0.93181,0.93324,0.43149,1.03112,2.3482,0,0.50863,1.21703,0.0010892,0.0010892,0.0010892
48,3251.07,1.1609,2.09586,0,0.73197,1.30779,0.98832,0.99487,0.99227,0.72242,0.95266,0.95897,0.95011,0.4784,0.99978,2.16992,0,0.51029,1.20742,0.0010694,0.0010694,0.0010694
49,3318.62,1.15224,2.09516,0,0.73029,1.2818,0.97929,1,0.99242,0.72092,0.93905,0.95897,0.93356,0.49199,0.98464,2.09054,0,0.51282,1.20809,0.0010496,0.0010496,0.0010496
50,3385.76,1.12913,2.25501,0,0.78419,1.29835,0.99275,1,0.99158,0.70714,0.94161,0.94872,0.91847,0.45223,1.0378,2.19777,0,0.51643,1.23679,0.0010298,0.0010298,0.0010298
51,3452.78,1.09336,2.07021,0,0.70979,1.24654,0.98482,0.99834,0.99292,0.72939,0.9393,0.9523,0.93424,0.43142,0.96674,2.25462,0,0.49081,1.1926,0.00101,0.00101,0.00101
52,3520.09,1.07046,2.04458,0,0.67489,1.27106,0.97973,0.99172,0.99391,0.74529,0.93856,0.95385,0.93678,0.40698,0.94442,2.31065,0,0.49175,1.18551,0.0009902,0.0009902,0.0009902
53,3587.22,1.06408,1.96872,0,0.70632,1.23833,0.98049,0.99487,0.99406,0.75653,0.93861,0.94359,0.92885,0.41047,0.92864,2.31082,0,0.48446,1.17038,0.0009704,0.0009704,0.0009704
54,3654.49,1.07657,2.18284,0,0.71852,1.26573,0.98983,0.99823,0.99454,0.73629,0.94408,0.95231,0.93239,0.41414,0.95578,2.29558,0,0.50215,1.18481,0.0009506,0.0009506,0.0009506
55,3721.81,1.14523,2.03498,0,0.71804,1.30751,0.9898,0.99497,0.9949,0.74511,0.95409,0.95918,0.94377,0.44346,0.95898,2.22236,0,0.49857,1.1779,0.0009308,0.0009308,0.0009308
56,3788.86,1.08167,2.24937,0,0.71457,1.27186,0.98983,0.99823,0.99454,0.77875,0.95426,0.96294,0.9403,0.46301,0.86205,2.18388,0,0.47916,1.12475,0.000911,0.000911,0.000911
57,3855.94,1.02875,1.90129,0,0.67714,1.24563,0.98982,1,0.99428,0.76712,0.95923,0.96923,0.94578,0.476,0.87198,2.11305,0,0.47875,1.14081,0.0008912,0.0008912,0.0008912
58,3923.23,0.9985,2.08522,0,0.65515,1.22958,0.97866,1,0.99417,0.77418,0.9485,0.96923,0.94629,0.4569,0.85495,2.17635,0,0.46669,1.12348,0.0008714,0.0008714,0.0008714
59,3990.37,1.07507,2.07699,0,0.70661,1.24374,0.97987,0.99862,0.99439,0.78262,0.94968,0.9679,0.95285,0.46081,0.85034,2.18443,0,0.45042,1.1175,0.0008516,0.0008516,0.0008516
60,4057.47,0.97993,1.96623,0,0.62465,1.19808,0.97756,1,0.99428,0.7918,0.9524,0.97436,0.95978,0.43895,0.81152,2.19828,0,0.44761,1.09205,0.0008318,0.0008318,0.0008318
61,4124.7,1.04275,2.07175,0,0.66843,1.24657,0.98946,0.99487,0.99474,0.79194,0.95876,0.9641,0.94794,0.43127,0.80496,2.23841,0,0.4397,1.08426,0.000812,0.000812,0.000812
62,4192.03,0.9621,2.01493,0,0.612,1.17529,0.99486,0.99302,0.99346,0.78894,0.9589,0.95717,0.93859,0.45463,0.8216,2.1503,0,0.43469,1.0935,0.0007922,0.0007922,0.0007922
63,4259.42,1.06065,2.16684,0,0.64225,1.26573,0.9919,0.99487,0.9911,0.78382,0.95602,0.95897,0.93051,0.44927,0.81576,2.16252,0,0.44245,1.09704,0.0007724,0.0007724,0.0007724
64,4326.69,0.98804,2.19073,0,0.61682,1.212,0.99275,0.99487,0.99464,0.79318,0.95181,0.95385,0.93401,0.40796,0.80799,2.34134,0,0.43021,1.09168,0.0007526,0.0007526,0.0007526
65,4393.68,0.968,1.93896,0,0.62517,1.18866,0.9897,1,0.99485,0.80141,0.95921,0.96923,0.95177,0.43527,0.79682,2.26155,0,0.42567,1.08458,0.0007328,0.0007328,0.0007328
66,4460.61,0.96144,1.96168,0,0.63069,1.17719,0.98983,0.9984,0.99479,0.79422,0.96441,0.97276,0.96164,0.48392,0.80374,2.09544,0,0.43107,1.08064,0.000713,0.000713,0.000713
67,4528.76,0.94439,1.92118,0,0.61452,1.17391,0.99151,0.99487,0.99485,0.78853,0.96587,0.96923,0.96189,0.47742,0.80467,2.08465,0,0.42634,1.0869,0.0006932,0.0006932,0.0006932
68,4596.01,0.92886,2.01298,0,0.64239,1.1882,0.98907,1,0.9949,0.81261,0.9586,0.96923,0.94575,0.42299,0.77056,2.23974,0,0.42523,1.06511,0.0006734,0.0006734,0.0006734
69,4663.09,0.95162,1.95167,0,0.61957,1.18929,0.98877,1,0.99469,0.81676,0.96341,0.97436,0.95453,0.49209,0.753,2.09226,0,0.41983,1.05463,0.0006536,0.0006536,0.0006536
70,4730.49,0.95033,1.86306,0,0.62083,1.19772,0.99489,0.99911,0.9948,0.81814,0.96936,0.97351,0.95963,0.52565,0.75576,1.97597,0,0.40672,1.06563,0.0006338,0.0006338,0.0006338
71,4797.81,0.91524,1.8828,0,0.59292,1.18267,0.9949,0.99981,0.99474,0.82372,0.96938,0.97422,0.96111,0.49977,0.72297,2.08031,0,0.38828,1.03952,0.000614,0.000614,0.000614
72,4865.15,0.97911,2.01851,0,0.59428,1.1994,0.99342,1,0.9948,0.82238,0.96285,0.96923,0.95532,0.47545,0.7352,2.13711,0,0.40365,1.04132,0.0005942,0.0005942,0.0005942
73,4932.53,0.93868,1.9519,0,0.57058,1.17542,0.99489,0.99832,0.99469,0.81577,0.96423,0.96763,0.95298,0.47923,0.73022,2.09847,0,0.3955,1.03988,0.0005744,0.0005744,0.0005744
74,4999.66,0.92535,1.75645,0,0.56738,1.17697,0.98345,1,0.99444,0.81755,0.95815,0.97436,0.95902,0.49407,0.71328,2.03695,0,0.39507,1.02381,0.0005546,0.0005546,0.0005546
75,5066.7,0.95679,1.84701,0,0.6121,1.19537,0.99488,0.99707,0.99469,0.84277,0.97442,0.97668,0.96121,0.50705,0.67688,1.97628,0,0.38539,1.00709,0.0005348,0.0005348,0.0005348
76,5133.84,0.87631,1.90753,0,0.54512,1.14231,0.98983,0.99822,0.99469,0.82288,0.96441,0.97263,0.95473,0.52279,0.69602,1.90698,0,0.38735,1.02088,0.000515,0.000515,0.000515
77,5201.13,0.90605,1.86342,0,0.59697,1.21092,0.98985,0.9998,0.9947,0.82761,0.96446,0.97424,0.95429,0.45464,0.69292,2.11443,0,0.38819,1.01065,0.0004952,0.0004952,0.0004952
78,5268.11,0.8872,1.81363,0,0.57439,1.146,0.98982,1,0.99454,0.82005,0.95924,0.96923,0.94405,0.43075,0.6967,2.15522,0,0.38503,1.00709,0.0004754,0.0004754,0.0004754
79,5335.33,0.87789,1.98998,0,0.57819,1.13477,0.98825,1,0.99459,0.81378,0.96798,0.97949,0.96448,0.45593,0.71158,2.09262,0,0.38485,1.02199,0.0004556,0.0004556,0.0004556
80,5402.45,0.853,1.79525,0,0.56735,1.12586,0.9898,0.99518,0.99474,0.82061,0.9694,0.97467,0.96498,0.47807,0.70549,2.07325,0,0.37976,1.02071,0.0004358,0.0004358,0.0004358
81,5469.65,0.88806,1.93368,0,0.60329,1.14503,0.98884,1,0.9948,0.83198,0.96345,0.97436,0.96308,0.48273,0.6749,2.07937,0,0.37914,0.99908,0.000416,0.000416,0.000416
82,5537.09,0.84084,1.76462,0,0.56207,1.11091,0.98816,1,0.99485,0.84486,0.96283,0.97436,0.96407,0.47598,0.64053,2.09839,0,0.3681,0.9831,0.0003962,0.0003962,0.0003962
83,5604.64,0.83763,1.86794,0,0.54086,1.12213,0.99443,1,0.9949,0.84205,0.96887,0.97436,0.964,0.49498,0.6402,2.03718,0,0.36251,0.9799,0.0003764,0.0003764,0.0003764
84,5671.68,0.87684,1.95225,0,0.57411,1.15186,0.99418,1,0.99485,0.84791,0.97377,0.97949,0.9691,0.49502,0.63689,2.03639,0,0.35947,0.97603,0.0003566,0.0003566,0.0003566
85,5738.81,0.83211,1.95249,0,0.55506,1.1116,0.99489,1,0.9948,0.84463,0.96935,0.97436,0.96313,0.48175,0.62251,2.07973,0,0.36075,0.97076,0.0003368,0.0003368,0.0003368
86,5805.85,0.84251,1.89997,0,0.56987,1.17141,0.9949,0.99955,0.9949,0.84156,0.96937,0.97393,0.96165,0.48894,0.65051,2.05519,0,0.37376,0.97959,0.000317,0.000317,0.000317
87,5873.12,0.79147,1.90812,0,0.53556,1.11663,0.9949,0.99971,0.99485,0.85447,0.96938,0.9741,0.96617,0.49051,0.6247,2.05812,0,0.3588,0.97601,0.0002972,0.0002972,0.0002972
88,5940.48,0.84963,1.61072,0,0.56072,1.1417,0.9949,0.99962,0.9949,0.86241,0.96938,0.97401,0.96583,0.47965,0.61188,2.0916,0,0.35144,0.97093,0.0002774,0.0002774,0.0002774
89,6007.59,0.78706,1.66546,0,0.55505,1.09149,0.99489,0.99885,0.9949,0.85225,0.97446,0.97834,0.9643,0.4763,0.60215,2.10139,0,0.35037,0.96339,0.0002576,0.0002576,0.0002576
90,6075.19,0.84122,1.74579,0,0.55028,1.15228,0.9949,0.99956,0.99495,0.86797,0.97448,0.97907,0.96492,0.4868,0.57725,2.07368,0,0.34655,0.95761,0.0002378,0.0002378,0.0002378
91,6142.26,0.74092,1.74965,0,0.43069,1.06802,0.99346,1,0.99495,0.8572,0.97308,0.97949,0.96551,0.48902,0.59257,2.00979,0,0.34808,0.95828,0.000218,0.000218,0.000218
92,6209.11,0.70417,1.83366,0,0.40546,1.02717,0.98901,1,0.9949,0.85499,0.96872,0.97949,0.96588,0.48741,0.60765,2.02859,0,0.35271,0.96906,0.0001982,0.0001982,0.0001982
93,6275.68,0.68116,1.77225,0,0.40026,1.04199,0.99309,1,0.9949,0.85696,0.97228,0.97949,0.96496,0.48505,0.5867,2.0534,0,0.34501,0.95779,0.0001784,0.0001784,0.0001784
94,6342.27,0.67433,1.73385,0,0.39789,1.04903,0.99319,1,0.9949,0.86367,0.97281,0.97949,0.96533,0.47881,0.56982,2.06666,0,0.33738,0.95166,0.0001586,0.0001586,0.0001586
95,6408.98,0.67114,1.83663,0,0.3805,1.0136,0.99306,1,0.99485,0.87163,0.97269,0.97949,0.96731,0.48509,0.5566,2.02541,0,0.33049,0.94704,0.0001388,0.0001388,0.0001388
96,6475.7,0.64441,1.71324,0,0.3694,0.98948,0.99441,1,0.99485,0.87605,0.97398,0.97949,0.96724,0.51033,0.5499,1.95805,0,0.32888,0.94372,0.000119,0.000119,0.000119
97,6542.48,0.66701,1.76618,0,0.38946,1.02565,0.99448,1,0.99485,0.87778,0.97406,0.97949,0.96757,0.52105,0.54261,1.93269,0,0.32829,0.93973,9.92e-05,9.92e-05,9.92e-05
98,6609.18,0.64405,1.68315,0,0.36905,1.02908,0.99467,1,0.99485,0.8762,0.97424,0.97949,0.96776,0.51828,0.53559,1.946,0,0.32368,0.93517,7.94e-05,7.94e-05,7.94e-05
99,6675.84,0.63589,1.6394,0,0.37823,1.01534,0.99466,1,0.9949,0.87876,0.97423,0.97949,0.96758,0.52038,0.52923,1.95457,0,0.32094,0.93134,5.96e-05,5.96e-05,5.96e-05
100,6742.69,0.63379,1.76396,0,0.37312,1.01116,0.99442,1,0.9949,0.88262,0.974,0.97949,0.96758,0.52124,0.52287,1.95051,0,0.31844,0.92767,3.98e-05,3.98e-05,3.98e-05
