epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2417.26,2.12605,2.49822,0,2.131,2.66478,0.643,0.6835,0.72044,0.35526,0.63335,0.67324,0.69858,0.36994,1.71801,2.11648,0,1.73792,2.44422,0.0013466,0.0013466,0.0013466
35,2485.05,2.04088,2.26523,0,2.02569,2.61075,0.55017,0.59585,0.63459,0.31128,0.56415,0.57949,0.61158,0.3585,1.74003,2.08943,0,1.65809,2.4416,0.0013268,0.0013268,0.0013268
36,2552.73,2.01747,2.11456,0,2.028,2.61188,0.5747,0.65128,0.63061,0.31591,0.5566,0.63077,0.60509,0.34463,1.69578,2.12666,0,1.64327,2.43578,0.001307,0.001307,0.001307
37,2620.38,2.00877,2.36945,0,2.05281,2.56649,0.7543,0.72821,0.82626,0.43257,0.72535,0.72308,0.78959,0.45887,1.65379,2.05987,0,1.53605,2.36248,0.0012872,0.0012872,0.0012872
38,2688.34,1.96225,2.17888,0,1.96862,2.52273,0.6705,0.74359,0.80242,0.42615,0.63217,0.71795,0.76353,0.45412,1.64513,2.06991,0,1.49588,2.31807,0.0012674,0.0012674,0.0012674
39,2755.98,1.96648,2.12377,0,1.86728,2.54086,0.65642,0.74462,0.79792,0.42012,0.62924,0.72308,0.75019,0.46488,1.63868,2.02409,0,1.43313,2.30663,0.0012476,0.0012476,0.0012476
40,2823.77,2.01557,2.22008,0,1.9671,2.54197,0.69309,0.71795,0.80445,0.42554,0.66878,0.70256,0.7568,0.46457,1.65578,2.01734,0,1.46211,2.37734,0.0012278,0.0012278,0.0012278
41,2891.18,1.94522,2.29424,0,1.93721,2.57948,0.64821,0.72759,0.78452,0.40727,0.60626,0.71282,0.69072,0.41658,1.62433,2.08952,0,1.57634,2.32313,0.001208,0.001208,0.001208
42,2959.06,1.92,2.19959,0,1.9023,2.49546,0.78342,0.7641,0.84267,0.40128,0.74922,0.73541,0.80066,0.45391,1.75493,2.08687,0,1.48178,2.47212,0.0011882,0.0011882,0.0011882
43,3026.91,1.86513,2.18666,0,1.81851,2.50082,0.71419,0.8,0.84463,0.47719,0.68723,0.7641,0.77581,0.4473,1.58165,2.06691,0,1.35871,2.28663,0.0011684,0.0011684,0.0011684
44,3097.11,1.88861,2.18314,0,1.82112,2.47288,0.83477,0.72547,0.85233,0.43051,0.81416,0.69646,0.80129,0.46075,1.65754,2.0017,0,1.53634,2.41061,0.0011486,0.0011486,0.0011486
45,3165.64,1.91246,2.18835,0,1.83581,2.48305,0.82714,0.74872,0.86887,0.47576,0.77086,0.72308,0.80495,0.48367,1.57824,1.99695,0,1.39384,2.25194,0.0011288,0.0011288,0.0011288
46,3234.4,1.81677,2.10328,0,1.71338,2.43259,0.81533,0.86037,0.90539,0.51423,0.75318,0.81026,0.83148,0.46571,1.54103,1.96434,0,1.48108,2.2324,0.001109,0.001109,0.001109
47,3303.22,1.85379,1.92659,0,1.77171,2.46469,0.78068,0.68718,0.80204,0.44222,0.77169,0.67599,0.75366,0.44282,1.62245,1.98216,0,1.39011,2.31045,0.0010892,0.0010892,0.0010892
48,3373.23,1.80695,1.94215,0,1.72827,2.43619,0.82441,0.79487,0.89435,0.48384,0.80009,0.78974,0.84526,0.50883,1.55391,1.90653,0,1.3318,2.247,0.0010694,0.0010694,0.0010694
49,3442.91,1.79821,2.06235,0,1.64766,2.42391,0.83936,0.8,0.90412,0.52652,0.76255,0.82345,0.82826,0.49837,1.48609,1.95775,0,1.34823,2.22949,0.0010496,0.0010496,0.0010496
50,3511.95,1.8445,2.1531,0,1.72218,2.50505,0.75814,0.75385,0.81928,0.47634,0.73985,0.73333,0.77355,0.49207,1.49342,1.94359,0,1.55961,2.27814,0.0010298,0.0010298,0.0010298
51,3580.54,1.80499,2.01945,0,1.69764,2.40348,0.68871,0.80513,0.79923,0.45485,0.6773,0.72308,0.7554,0.46428,1.50616,1.91278,0,1.3543,2.20464,0.00101,0.00101,0.00101
52,3667.49,1.81499,2.00303,0,1.70925,2.4059,0.87606,0.81026,0.91284,0.50533,0.84938,0.78462,0.86363,0.5161,1.52548,1.88176,0,1.27087,2.21023,0.0009902,0.0009902,0.0009902
53,3749.93,1.78869,1.91634,0,1.64354,2.34278,0.78883,0.74712,0.84948,0.46105,0.80173,0.71795,0.82507,0.51073,1.49928,1.88931,0,1.299,2.14542,0.0009704,0.0009704,0.0009704
54,3831.85,1.76186,2.15636,0,1.6389,2.32163,0.71471,0.81538,0.84643,0.50504,0.71576,0.78773,0.81521,0.49372,1.41614,1.89642,0,1.46541,2.09533,0.0009506,0.0009506,0.0009506
55,3913.34,1.79767,1.95313,0,1.65208,2.36788,0.82511,0.76923,0.88964,0.51685,0.79818,0.74872,0.82396,0.48434,1.44609,1.90436,0,1.22278,2.17161,0.0009308,0.0009308,0.0009308
56,3992.65,1.73841,2.26507,0,1.61484,2.30913,0.87221,0.87506,0.93649,0.57117,0.84108,0.84134,0.87954,0.52244,1.41128,1.91009,0,1.13307,2.09462,0.000911,0.000911,0.000911
57,4061.44,1.66164,1.75358,0,1.50922,2.23631,0.8609,0.83077,0.92845,0.55391,0.84496,0.81538,0.88585,0.52904,1.4131,1.84315,0,1.14847,2.08061,0.0008912,0.0008912,0.0008912
58,4130.55,1.71958,2.18668,0,1.54351,2.26878,0.8184,0.88205,0.92291,0.51611,0.76606,0.82564,0.8503,0.48498,1.48754,1.98556,0,1.21379,2.12401,0.0008714,0.0008714,0.0008714
59,4199.39,1.70185,2.05036,0,1.58348,2.26852,0.86786,0.88718,0.94868,0.56572,0.83695,0.86154,0.88103,0.51695,1.40662,1.89179,0,1.1578,2.05317,0.0008516,0.0008516,0.0008516
60,4268.01,1.66775,1.93501,0,1.4895,2.24605,0.8477,0.92821,0.95292,0.56955,0.82111,0.88718,0.88759,0.53231,1.38562,1.89533,0,1.04953,2.01033,0.0008318,0.0008318,0.0008318
61,4338.64,1.7278,2.06186,0,1.55243,2.2643,0.85735,0.88205,0.94912,0.54426,0.81883,0.85757,0.89883,0.55591,1.4473,1.82954,0,1.09904,2.08399,0.000812,0.000812,0.000812
62,4406.78,1.63344,1.83483,0,1.41755,2.19887,0.89219,0.88718,0.95751,0.59531,0.85611,0.85641,0.90683,0.55672,1.35177,1.78425,0,1.05857,1.98396,0.0007922,0.0007922,0.0007922
63,4475.05,1.72936,2.30848,0,1.47939,2.287,0.81902,0.91282,0.93481,0.57235,0.78485,0.87926,0.87089,0.52784,1.35621,1.78512,0,1.09949,2.0371,0.0007724,0.0007724,0.0007724
64,4543.37,1.66688,2.11477,0,1.43276,2.26831,0.86663,0.89975,0.95113,0.57344,0.83739,0.87149,0.89196,0.54367,1.38957,1.81067,0,1.04575,2.08808,0.0007526,0.0007526,0.0007526
65,4611.38,1.62935,1.99168,0,1.41134,2.2274,0.85945,0.87804,0.92982,0.58202,0.79123,0.83575,0.86323,0.53997,1.35688,1.83267,0,1.09447,2.01633,0.0007328,0.0007328,0.0007328
66,4679.28,1.63068,1.86886,0,1.38689,2.21433,0.85805,0.96095,0.94833,0.60113,0.81694,0.91542,0.87703,0.55308,1.30639,1.80962,0,1.07903,1.97534,0.000713,0.000713,0.000713
67,4747.28,1.62152,1.85861,0,1.36847,2.22276,0.89786,0.94359,0.97221,0.62532,0.85596,0.88205,0.88975,0.55171,1.28593,1.80141,0,1.01201,1.92897,0.0006932,0.0006932,0.0006932
68,4815.05,1.65872,1.90462,0,1.45285,2.17512,0.86847,0.91795,0.95881,0.60303,0.8152,0.88228,0.88308,0.53179,1.30233,1.78716,0,1.02906,1.9311,0.0006734,0.0006734,0.0006734
69,4884.4,1.56175,1.87936,0,1.34312,2.14836,0.9518,0.90769,0.97743,0.63146,0.9066,0.896,0.92244,0.57436,1.26971,1.75641,0,0.96925,1.8942,0.0006536,0.0006536,0.0006536
70,4953.19,1.60103,1.86152,0,1.4046,2.19186,0.89439,0.91206,0.94938,0.62757,0.85767,0.88718,0.88827,0.52052,1.25457,1.76758,0,0.98834,1.89749,0.0006338,0.0006338,0.0006338
71,5022.76,1.58897,1.78456,0,1.37318,2.13327,0.9169,0.90539,0.96998,0.6097,0.86338,0.90744,0.90694,0.54633,1.29751,1.73921,0,0.96159,1.95342,0.000614,0.000614,0.000614
72,5092.01,1.58905,1.93521,0,1.36583,2.18126,0.84562,0.91795,0.93762,0.56775,0.81164,0.88205,0.89021,0.53879,1.30787,1.8343,0,1.12535,1.92341,0.0005942,0.0005942,0.0005942
73,5160.71,1.56458,2.00178,0,1.37252,2.18904,0.88226,0.92225,0.96578,0.63028,0.86332,0.87456,0.91107,0.58823,1.25685,1.72556,0,0.96769,1.9352,0.0005744,0.0005744,0.0005744
74,5235.44,1.53881,1.6305,0,1.32059,2.15648,0.87619,0.91795,0.96088,0.62911,0.86378,0.89744,0.90866,0.57905,1.2239,1.70249,0,0.96504,1.86188,0.0005546,0.0005546,0.0005546
75,5305.61,1.52906,1.87644,0,1.33309,2.12273,0.91136,0.93333,0.97609,0.66386,0.88503,0.908,0.92645,0.5939,1.17281,1.73269,0,0.94039,1.81115,0.0005348,0.0005348,0.0005348
76,5374.73,1.48559,1.79201,0,1.24963,2.09174,0.92928,0.9641,0.98107,0.68056,0.89871,0.93333,0.9274,0.57511,1.14797,1.72884,0,0.9074,1.7911,0.000515,0.000515,0.000515
77,5456.59,1.54743,1.81944,0,1.36695,2.1118,0.93263,0.95897,0.98216,0.67444,0.90271,0.92821,0.92842,0.57097,1.16766,1.71413,0,0.92457,1.79279,0.0004952,0.0004952,0.0004952
78,5554.52,1.49081,1.74598,0,1.27546,2.07458,0.93439,0.92821,0.98335,0.6799,0.8592,0.93878,0.93538,0.55827,1.16229,1.71685,0,0.8759,1.80434,0.0004754,0.0004754,0.0004754
79,5633.7,1.51721,1.95804,0,1.29912,2.06197,0.94308,0.93469,0.98405,0.65711,0.86747,0.93986,0.92496,0.56108,1.20516,1.70008,0,0.87035,1.86121,0.0004556,0.0004556,0.0004556
80,5709.03,1.45532,1.76108,0,1.24024,2.04631,0.96374,0.95402,0.9881,0.6843,0.91729,0.91001,0.92771,0.57075,1.12621,1.69796,0,0.87461,1.73515,0.0004358,0.0004358,0.0004358
81,5784.29,1.5348,1.88932,0,1.26313,2.09927,0.94012,0.96623,0.9865,0.68813,0.9107,0.94136,0.92919,0.57103,1.13129,1.70148,0,0.85234,1.77935,0.000416,0.000416,0.000416
82,5859.36,1.42728,1.74959,0,1.19619,1.98763,0.9437,0.94872,0.98351,0.68014,0.92229,0.91299,0.93372,0.57409,1.11949,1.71848,0,0.89522,1.71861,0.0003962,0.0003962,0.0003962
83,5938.36,1.41882,1.7281,0,1.21951,1.98017,0.97426,0.97054,0.98886,0.6995,0.93831,0.93607,0.93323,0.599,1.11708,1.67388,0,0.84146,1.74862,0.0003764,0.0003764,0.0003764
84,6016.61,1.4683,1.88645,0,1.25379,2.0363,0.93436,0.96923,0.98765,0.70245,0.89481,0.92821,0.93223,0.5866,1.10189,1.67925,0,0.85039,1.72222,0.0003566,0.0003566,0.0003566
85,6091.83,1.41616,1.9022,0,1.20864,1.98487,0.94059,0.9641,0.98744,0.70518,0.89987,0.92308,0.93593,0.59032,1.09304,1.67419,0,0.83875,1.69829,0.0003368,0.0003368,0.0003368
86,6167.36,1.43687,1.81832,0,1.23814,2.03897,0.96811,0.93422,0.98841,0.68566,0.92708,0.91283,0.93557,0.59205,1.1168,1.65457,0,0.84847,1.76261,0.000317,0.000317,0.000317
87,6242.43,1.39675,1.82291,0,1.19838,1.99169,0.943,0.97436,0.98599,0.70579,0.90918,0.93846,0.93978,0.59755,1.05715,1.6944,0,0.91421,1.67601,0.0002972,0.0002972,0.0002972
88,6318.46,1.44682,1.4586,0,1.24894,2.03487,0.93713,0.9641,0.98889,0.71722,0.90172,0.92821,0.93939,0.60666,1.04202,1.65589,0,0.85305,1.6881,0.0002774,0.0002774,0.0002774
89,6395.74,1.3718,1.57096,0,1.22487,1.97201,0.94083,0.97858,0.9885,0.70767,0.90638,0.94359,0.93081,0.58664,1.07335,1.63291,0,0.82974,1.72924,0.0002576,0.0002576,0.0002576
90,6470.72,1.47284,1.69106,0,1.23416,2.02701,0.9642,0.96681,0.99093,0.72312,0.92842,0.93117,0.93823,0.59179,1.03118,1.63992,0,0.79513,1.64191,0.0002378,0.0002378,0.0002378
91,6568.32,1.17485,1.41173,0,0.99787,1.79784,0.9866,0.9641,0.99266,0.72764,0.94932,0.92821,0.93887,0.58,1.04465,1.65185,0,0.82595,1.62879,0.000218,0.000218,0.000218
92,6653.09,1.19501,1.45732,0,0.9442,1.77284,0.98432,0.96564,0.99197,0.71943,0.95297,0.93523,0.948,0.58375,1.0179,1.63159,0,0.81071,1.62642,0.0001982,0.0001982,0.0001982
93,6732.56,1.19609,1.37222,0,0.94284,1.80262,0.95467,0.97199,0.99118,0.70922,0.92956,0.9474,0.94916,0.59712,1.04054,1.61467,0,0.79536,1.66111,0.0001784,0.0001784,0.0001784
94,6815.21,1.16492,1.39291,0,0.90407,1.77889,0.96537,0.96923,0.99051,0.73748,0.93434,0.93846,0.94793,0.59998,1.00558,1.63037,0,0.80494,1.58733,0.0001586,0.0001586,0.0001586
95,6895.75,1.1407,1.51879,0,0.89824,1.768,0.97185,0.9641,0.99152,0.7429,0.93309,0.92965,0.94081,0.60689,0.99686,1.62115,0,0.80116,1.59495,0.0001388,0.0001388,0.0001388
96,6978.18,1.12441,1.402,0,0.84075,1.73587,0.97362,0.94633,0.99126,0.73412,0.9367,0.91062,0.93838,0.60634,1.01106,1.60701,0,0.7764,1.64645,0.000119,0.000119,0.000119
97,7054.14,1.15485,1.43118,0,0.88546,1.78405,0.97399,0.96008,0.99148,0.74246,0.94279,0.92954,0.94774,0.61321,0.9834,1.59251,0,0.76057,1.61464,9.92e-05,9.92e-05,9.92e-05
98,7129.73,1.12874,1.3296,0,0.89811,1.73927,0.9589,0.97949,0.99222,0.75246,0.92867,0.94872,0.94758,0.61388,0.95543,1.59043,0,0.75235,1.57047,7.94e-05,7.94e-05,7.94e-05
99,7204.79,1.10623,1.31139,0,0.87998,1.75427,0.96777,0.97949,0.99311,0.76324,0.93737,0.94872,0.94833,0.61696,0.94317,1.59079,0,0.74758,1.56049,5.96e-05,5.96e-05,5.96e-05
100,7279.85,1.09179,1.41069,0,0.84878,1.7457,0.9596,0.97459,0.9926,0.76194,0.92296,0.95385,0.94847,0.61532,0.9402,1.58397,0,0.75063,1.56767,3.98e-05,3.98e-05,3.98e-05
